"","age","rater","group","stimulus","phase","day","sex","trial","effort","corr"
"2607","M48",5,"M48_d1_S05_m_KA_first.wmv","Comb","Uptake","Day1","m",7,1,1
"2608","M48",5,"M48_d1_S01_m_KA_first.wmv","Comb","Spontaneous","Day1","m",8,0,1
"2609","M48",6,"M48_d1_S05_m_KA_first.wmv","Comb","Uptake","Day1","m",1,0,1
"2610","M48",6,"M48_d1_S01_m_KA_first.wmv","Comb","Uptake","Day1","m",2,0,0
"2611","M48",6,"M48_d1_S01_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,1,0
"2612","M48",6,"M48_d1_S05_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,1,0
"2613","M48",6,"M48_d1_S06_m_KA_first.wmv","Comb","Spontaneous","Day1","m",5,0,1
"2614","M48",6,"M48_d1_S15_m_KA_first.wmv","Comb","Spontaneous","Day1","m",6,0,1
"2615","M48",6,"M48_d1_S15_m_KA_first.wmv","Comb","Uptake","Day1","m",7,0,1
"2616","M48",6,"M48_d1_S06_m_KA_first.wmv","Comb","Uptake","Day1","m",8,0,1
"2617","M48",7,"M48_d1_S06_m_KA_first.wmv","Comb","Spontaneous","Day1","m",1,1,0
"2618","M48",7,"M48_d1_S05_m_KA_first.wmv","Comb","Spontaneous","Day1","m",2,1,0
"2619","M48",7,"M48_d1_S01_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,0,1
"2620","M48",7,"M48_d1_S06_m_KA_first.wmv","Comb","Uptake","Day1","m",4,0,1
"2621","M48",7,"M48_d1_S05_m_KA_first.wmv","Comb","Uptake","Day1","m",5,0,1
"2622","M48",7,"M48_d1_S01_m_KA_first.wmv","Comb","Uptake","Day1","m",6,1,0
"2623","M48",7,"M48_d1_S15_m_KA_first.wmv","Comb","Uptake","Day1","m",7,0,1
"2624","M48",7,"M48_d1_S15_m_KA_first.wmv","Comb","Spontaneous","Day1","m",8,1,0
"2625","M48",8,"M48_d1_S01_m_KA_first.wmv","Comb","Uptake","Day1","m",1,0,0
"2626","M48",8,"M48_d1_S05_m_KA_first.wmv","Comb","Spontaneous","Day1","m",2,0,1
"2627","M48",8,"M48_d1_S05_m_KA_first.wmv","Comb","Uptake","Day1","m",3,0,1
"2628","M48",8,"M48_d1_S15_m_KA_first.wmv","Comb","Uptake","Day1","m",4,0,1
"2629","M48",8,"M48_d1_S06_m_KA_first.wmv","Comb","Spontaneous","Day1","m",5,1,0
"2630","M48",8,"M48_d1_S15_m_KA_first.wmv","Comb","Spontaneous","Day1","m",6,1,0
"2631","M48",8,"M48_d1_S06_m_KA_first.wmv","Comb","Uptake","Day1","m",7,0,1
"2632","M48",8,"M48_d1_S01_m_KA_first.wmv","Comb","Spontaneous","Day1","m",8,1,0
"2633","M48",9,"M48_d1_S15_m_KA_first.wmv","Comb","Uptake","Day1","m",1,0,1
"2634","M48",9,"M48_d1_S01_m_KA_first.wmv","Comb","Spontaneous","Day1","m",2,0,0
"2635","M48",9,"M48_d1_S05_m_KA_first.wmv","Comb","Uptake","Day1","m",3,0,1
"2636","M48",9,"M48_d1_S06_m_KA_first.wmv","Comb","Uptake","Day1","m",4,0,1
"2637","M48",9,"M48_d1_S01_m_KA_first.wmv","Comb","Uptake","Day1","m",5,1,0
"2638","M48",9,"M48_d1_S15_m_KA_first.wmv","Comb","Spontaneous","Day1","m",6,1,0
"2639","M48",9,"M48_d1_S06_m_KA_first.wmv","Comb","Spontaneous","Day1","m",7,1,0
"2640","M48",9,"M48_d1_S05_m_KA_first.wmv","Comb","Spontaneous","Day1","m",8,0,1
"2641","M72",1,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",1,0,1
"2642","M72",1,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",2,0,1
"2643","M72",1,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",3,1,0
"2644","M72",1,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,0,1
"2645","M72",1,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",5,1,0
"2646","M72",1,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",6,0,1
"2647","M72",1,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",7,1,0
"2648","M72",1,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",8,0,1
"2649","M72",1,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",9,1,1
"2650","M72",1,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",10,1,0
"2651","M72",10,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",1,0,1
"2652","M72",10,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",2,1,1
"2653","M72",10,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,0,1
"2654","M72",10,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,1,0
"2655","M72",10,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",5,0,1
"2656","M72",10,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",6,0,1
"2657","M72",10,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",7,0,1
"2658","M72",10,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",8,1,0
"2659","M72",10,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",9,1,0
"2660","M72",10,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",10,0,1
"2661","M72",11,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",1,1,0
"2662","M72",11,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",2,0,1
"2663","M72",11,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,0,1
"2664","M72",11,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,0,0
"2665","M72",11,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",5,1,0
"2666","M72",11,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",6,0,1
"2667","M72",11,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",7,1,0
"2668","M72",11,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",8,1,0
"2669","M72",11,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",9,0,1
"2670","M72",11,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",10,1,1
"2671","M72",13,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",1,0,1
"2672","M72",13,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",2,0,1
"2673","M72",13,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,0,1
"2674","M72",13,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",4,1,0
"2675","M72",13,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",5,0,0
"2676","M72",13,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",6,1,1
"2677","M72",13,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",7,1,1
"2678","M72",13,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",8,1,0
"2679","M72",13,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",9,1,0
"2680","M72",13,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",10,1,1
"2681","M72",2,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",1,1,1
"2682","M72",2,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",2,1,1
"2683","M72",2,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,0,1
"2684","M72",2,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,0,1
"2685","M72",2,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",5,0,1
"2686","M72",2,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",6,1,0
"2687","M72",2,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",7,1,0
"2688","M72",2,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",8,0,1
"2689","M72",2,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",9,0,1
"2690","M72",2,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",10,1,0
"2691","M72",3,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",1,1,0
"2692","M72",3,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",2,1,1
"2693","M72",3,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,0,1
"2694","M72",3,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,1,0
"2695","M72",3,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",5,1,0
"2696","M72",3,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",6,1,1
"2697","M72",3,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",7,1,1
"2698","M72",3,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",8,0,1
"2699","M72",3,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",9,0,0
"2700","M72",3,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",10,0,1
"2701","M72",4,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",1,1,0
"2702","M72",4,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",2,1,0
"2703","M72",4,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,0,1
"2704","M72",4,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,1,1
"2705","M72",4,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",5,1,0
"2706","M72",4,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",6,0,1
"2707","M72",4,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",7,0,1
"2708","M72",4,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",8,0,1
"2709","M72",4,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",9,0,1
"2710","M72",4,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",10,1,1
"2711","M72",5,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",1,0,1
"2712","M72",5,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",2,1,0
"2713","M72",5,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,0,1
"2714","M72",5,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,0,1
"2715","M72",5,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",5,1,1
"2716","M72",5,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",6,0,1
"2717","M72",5,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",7,0,1
"2718","M72",5,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",8,1,0
"2719","M72",5,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",9,0,1
"2720","M72",5,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",10,0,1
"2721","M72",6,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",1,0,1
"2722","M72",6,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",2,1,0
"2723","M72",6,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",3,0,1
"2724","M72",6,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,1,0
"2725","M72",6,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",5,1,1
"2726","M72",6,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",6,1,0
"2727","M72",6,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",7,1,0
"2728","M72",6,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",8,0,1
"2729","M72",6,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",9,1,1
"2730","M72",6,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",10,0,1
"2731","M72",7,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",1,0,1
"2732","M72",7,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",2,1,0
"2733","M72",7,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,0,1
"2734","M72",7,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",4,0,1
"2735","M72",7,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",5,1,1
"2736","M72",7,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",6,1,0
"2737","M72",7,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",7,0,1
"2738","M72",7,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",8,0,1
"2739","M72",7,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",9,0,1
"2740","M72",7,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",10,0,1
"2741","M72",8,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",1,1,0
"2742","M72",8,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",2,0,1
"2743","M72",8,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",3,1,0
"2744","M72",8,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,1,0
"2745","M72",8,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",5,0,0
"2746","M72",8,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",6,0,1
"2747","M72",8,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",7,0,1
"2748","M72",8,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",8,1,1
"2749","M72",8,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",9,0,1
"2750","M72",8,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",10,1,0
"2751","M72",9,"M72_d1_S04_m_KA_first.wmv","Comb","Uptake","Day1","m",1,0,1
"2752","M72",9,"M72_d1_S09_m_KA_first.wmv","Comb","Uptake","Day1","m",2,0,0
"2753","M72",9,"M72_d1_S09_m_KA_first.wmv","Comb","Spontaneous","Day1","m",3,0,0
"2754","M72",9,"M72_d1_S12_m_KA_first.wmv","Comb","Spontaneous","Day1","m",4,1,0
"2755","M72",9,"M72_d1_S02_m_KA_first.wmv","Comb","Uptake","Day1","m",5,1,0
"2756","M72",9,"M72_d1_S12_m_KA_first.wmv","Comb","Uptake","Day1","m",6,0,0
"2757","M72",9,"M72_d1_S02_m_KA_first.wmv","Comb","Spontaneous","Day1","m",7,1,0
"2758","M72",9,"M72_d1_S04_m_KA_first.wmv","Comb","Spontaneous","Day1","m",8,0,1
"2759","M72",9,"M72_d1_S08_m_KA_first.wmv","Comb","Uptake","Day1","m",9,1,1
"2760","M72",9,"M72_d1_S08_m_KA_first.wmv","Comb","Spontaneous","Day1","m",10,0,1
"2761","M48",1,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",1,0,0
"2762","M48",1,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",2,0,1
"2763","M48",1,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",3,0,1
"2764","M48",1,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",4,1,0
"2765","M48",1,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",5,0,0
"2766","M48",1,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",6,0,1
"2767","M48",1,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",7,0,1
"2768","M48",1,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",8,1,0
"2769","M48",10,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",1,0,1
"2770","M48",10,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",2,1,0
"2771","M48",10,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",3,0,1
"2772","M48",10,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",4,0,1
"2773","M48",10,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",5,0,1
"2774","M48",10,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",6,1,1
"2775","M48",10,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",7,1,0
"2776","M48",10,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",8,0,0
"2777","M48",11,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",1,0,1
"2778","M48",11,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",2,1,1
"2779","M48",11,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",3,0,1
"2780","M48",11,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",4,0,1
"2781","M48",11,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",5,1,0
"2782","M48",11,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",6,1,1
"2783","M48",11,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",7,0,0
"2784","M48",11,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",8,1,0
"2785","M48",13,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",1,1,1
"2786","M48",13,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",2,1,1
"2787","M48",13,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",3,0,1
"2788","M48",13,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",4,0,1
"2789","M48",13,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",5,0,1
"2790","M48",13,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",6,0,1
"2791","M48",13,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",7,0,0
"2792","M48",13,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",8,0,1
"2793","M48",2,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",1,1,1
"2794","M48",2,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",2,1,1
"2795","M48",2,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",3,0,0
"2796","M48",2,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",4,1,1
"2797","M48",2,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",5,0,1
"2798","M48",2,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",6,1,1
"2799","M48",2,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",7,0,1
"2800","M48",2,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",8,1,1
"2801","M48",3,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",1,0,1
"2802","M48",3,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",2,1,1
"2803","M48",3,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",3,1,0
"2804","M48",3,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",4,1,1
"2805","M48",3,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",5,0,1
"2806","M48",3,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",6,0,0
"2807","M48",3,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",7,0,0
"2808","M48",3,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",8,1,1
"2809","M48",4,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",1,1,0
"2810","M48",4,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",2,1,0
"2811","M48",4,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",3,0,0
"2812","M48",4,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",4,0,1
"2813","M48",4,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",5,1,0
"2814","M48",4,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",6,1,0
"2815","M48",4,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",7,1,1
"2816","M48",4,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",8,0,1
"2817","M48",5,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",1,1,0
"2818","M48",5,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",2,0,1
"2819","M48",5,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",3,1,0
"2820","M48",5,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",4,0,1
"2821","M48",5,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",5,0,1
"2822","M48",5,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",6,0,1
"2823","M48",5,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",7,0,1
"2824","M48",5,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",8,1,0
"2825","M48",6,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",1,1,0
"2826","M48",6,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",2,1,0
"2827","M48",6,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",3,0,1
"2828","M48",6,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",4,0,1
"2829","M48",6,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",5,0,1
"2830","M48",6,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",6,1,0
"2831","M48",6,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",7,1,0
"2832","M48",6,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",8,1,0
"2833","M48",7,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",1,0,1
"2834","M48",7,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",2,1,0
"2835","M48",7,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",3,0,1
"2836","M48",7,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",4,0,1
"2837","M48",7,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",5,0,1
"2838","M48",7,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",6,1,0
"2839","M48",7,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",7,1,0
"2840","M48",7,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",8,0,1
"2841","M48",8,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",1,0,1
"2842","M48",8,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",2,1,0
"2843","M48",8,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",3,0,1
"2844","M48",8,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",4,1,0
"2845","M48",8,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",5,1,0
"2846","M48",8,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",6,0,1
"2847","M48",8,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",7,0,1
"2848","M48",8,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",8,0,1
"2849","M48",9,"M48_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",1,1,1
"2850","M48",9,"M48_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",2,0,0
"2851","M48",9,"M48_d1_S13_f_NI_first.wmv","Nothing","Uptake","Day1","f",3,0,1
"2852","M48",9,"M48_d1_S13_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",4,0,1
"2853","M48",9,"M48_d1_S02_f_NI_first.wmv","Nothing","Uptake","Day1","f",5,1,0
"2854","M48",9,"M48_d1_S08_f_NI_first.wmv","Nothing","Uptake","Day1","f",6,0,1
"2855","M48",9,"M48_d1_S08_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",7,0,1
"2856","M48",9,"M48_d1_S02_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",8,1,1
"2857","M72",1,"M72_d1_S05_f_NI_first.wmv","Nothing","Uptake","Day1","f",1,0,1
"2858","M72",1,"M72_d1_S06_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",2,0,1
"2859","M72",1,"M72_d1_S05_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",3,0,1
"2860","M72",1,"M72_d1_S03_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",4,1,0
"2861","M72",1,"M72_d1_S10_f_NI_first.wmv","Nothing","Uptake","Day1","f",5,1,1
"2862","M72",1,"M72_d1_S06_f_NI_first.wmv","Nothing","Uptake","Day1","f",6,1,1
"2863","M72",1,"M72_d1_S10_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",7,0,1
"2864","M72",1,"M72_d1_S03_f_NI_first.wmv","Nothing","Uptake","Day1","f",8,0,1
"2865","M72",1,"M72_d1_S11_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",9,0,1
"2866","M72",1,"M72_d1_S11_f_NI_first.wmv","Nothing","Uptake","Day1","f",10,0,1
"2867","M72",1,"M72_d1_S07_f_NI_first.wmv","Nothing","Spontaneous","Day1","f",11,1,0
"2868","M72",1,"M72_d1_S07_f_NI_first.wmv","Nothing","Uptake","Day1","f",12,1,0
"2869","M72",10,"M72_d1_S03_f_NI_first.wmv","Nothing","Uptake","Day1","f",1,0,1
"2870","M72",10,"M72_d1_S06_f_NI_first.wmv","Nothing","Uptake","Day1","f",2,0,1
"2871","M72",10,"M72_d1_S10_f_NI_first.wmv","Nothing","Uptake","Day1","f",3,1,0
"2872","M72",10,"M72_d1_S11_f_NI_first.wmv","Nothing","Uptake","Day1","f",4,1,0
